TimeStamp,Test,Temperature,Electricity,Gas,Water,Heating,Cooling,Lighting,Domestic Water,Plugs,,,,,,,,coef,1000
1/5/18 5:58 PM,17651,5,220121.98,271062.15,22777.86,395954.36,241032.33,60740.15,20241.69,113926.22,,,,,,,,,
1/5/18 6:58 PM,17652,4.75,220149.03,271099.60,22780.46,396002.37,241065.81,60747.10,20244.01,113939.27,,,,,,,,,
1/5/18 7:58 PM,17653,4.5,220177.69,271134.74,22783.04,396050.86,241097.13,60754.22,20246.31,113952.62,,,,,,,,,
1/5/18 8:58 PM,17654,4,220183.18,271141.96,22783.57,396061.03,241103.06,60755.59,20246.79,113955.21,,,,,,,,,
1/5/18 9:58 PM,17655,3.5,220188.82,271148.76,22784.09,396071.16,241109.40,60757.03,20247.24,113957.94,,,,,,,,,
1/5/18 10:58 PM,17656,3,220194.20,271155.91,22784.61,396080.31,241115.86,60758.42,20247.70,113960.53,,,,,,,,,
1/5/18 11:58 PM,17657,2.75,220199.73,271163.14,22785.15,396090.45,241122.02,60759.88,20248.16,113963.16,,,,,,,,,
1/6/18 12:58 AM,17658,2.5,220200.79,271164.63,22785.26,396092.49,241123.22,60760.16,20248.25,113963.71,,,,,,,,,
1/6/18 1:58 AM,17659,2.25,220201.79,271166.04,22785.36,396094.46,241124.56,60760.45,20248.34,113964.22,,,,,,,,,
1/6/18 2:58 AM,17660,2,220202.88,271167.40,22785.47,396096.44,241125.88,60760.74,20248.44,113964.73,,,,,,,,,
1/6/18 3:58 AM,17661,1.75,220203.92,271168.83,22785.57,396098.49,241127.10,60761.03,20248.53,113965.27,,,,,,,,,
1/6/18 4:58 AM,17662,1.5,220205.00,271170.28,22785.68,396100.51,241128.42,60761.32,20248.63,113965.82,,,,,,,,,
1/6/18 5:58 AM,17663,1.25,220206.12,271171.66,22785.78,396102.43,241129.76,60761.61,20248.72,113966.35,,,,,,,,,
1/6/18 6:58 AM,17664,1,220207.19,271173.14,22785.89,396104.45,241131.05,60761.89,20248.81,113966.86,,,,,,,,,
1/6/18 7:58 AM,17665,0.5,220212.23,271180.40,22786.40,396114.12,241137.28,60763.26,20249.28,113969.54,,,,,,,,,
1/6/18 8:58 AM,17666,0,220217.27,271187.15,22786.92,396123.57,241143.75,60764.61,20249.74,113972.22,,,,,,,,,
1/6/18 9:58 AM,17667,0.5,220222.62,271194.56,22787.46,396133.04,241150.08,60766.07,20250.21,113974.87,,,,,,,,,
1/6/18 10:58 AM,17668,1,220228.22,271201.49,22787.98,396143.26,241156.34,60767.42,20250.67,113977.41,,,,,,,,,
1/6/18 11:58 AM,17669,2,220233.48,271209.11,22788.49,396153.15,241163.00,60768.82,20251.15,113980.02,,,,,,,,,
1/6/18 12:58 PM,17670,3,220238.55,271216.03,22789.00,396162.16,241169.38,60770.25,20251.61,113982.63,,,,,,,,,
1/6/18 1:58 PM,17671,4,220243.74,271223.43,22789.51,396172.27,241175.97,60771.61,20252.08,113985.37,,,,,,,,,
1/6/18 2:58 PM,17672,5,220249.29,271230.86,22790.03,396182.07,241182.64,60773.01,20252.54,113987.91,,,,,,,,,
1/6/18 3:58 PM,17673,5.75,220254.79,271237.83,22790.54,396191.74,241189.41,60774.36,20253.01,113990.50,,,,,,,,,
1/6/18 4:58 PM,17674,5.5,220260.42,271244.78,22791.08,396201.34,241195.43,60775.72,20253.47,113993.07,,,,,,,,,
1/6/18 5:58 PM,17675,5,220265.99,271251.77,22791.61,396210.59,241201.37,60777.11,20253.94,113995.64,,,,,,,,,
1/6/18 6:58 PM,17676,4.75,220271.43,271258.59,22792.13,396220.62,241207.77,60778.47,20254.40,113998.18,,,,,,,,,
1/6/18 7:58 PM,17677,4.5,220276.50,271265.47,22792.64,396230.53,241214.03,60779.88,20254.88,114000.77,,,,,,,,,
1/6/18 8:58 PM,17678,4,220277.51,271266.85,22792.75,396232.38,241215.31,60780.15,20254.97,114001.29,,,,,,,,,
1/6/18 9:58 PM,17679,3.5,220278.52,271268.26,22792.86,396234.43,241216.55,60780.44,20255.07,114001.81,,,,,,,,,
1/6/18 10:58 PM,17680,3,220279.65,271269.63,22792.96,396236.40,241217.78,60780.73,20255.16,114002.32,,,,,,,,,
1/6/18 11:58 PM,17681,2.75,220280.79,271271.02,22793.07,396238.32,241219.00,60781.01,20255.26,114002.83,,,,,,,,,
1/7/18 12:58 AM,17682,2.5,220281.85,271272.35,22793.18,396240.25,241220.22,60781.30,20255.35,114003.35,,,,,,,,,
1/7/18 1:58 AM,17683,2.25,220282.93,271273.80,22793.28,396242.07,241221.46,60781.60,20255.44,114003.88,,,,,,,,,
1/7/18 2:58 AM,17684,2,220284.05,271275.13,22793.39,396244.05,241222.75,60781.87,20255.54,114004.40,,,,,,,,,
1/7/18 3:58 AM,17685,1.75,220285.09,271276.52,22793.49,396246.07,241223.95,60782.15,20255.63,114004.90,,,,,,,,,
1/7/18 4:58 AM,17686,1.5,220286.10,271277.91,22793.59,396248.09,241225.29,60782.43,20255.72,114005.45,,,,,,,,,
1/7/18 5:58 AM,17687,1.25,220287.11,271279.34,22793.70,396249.95,241226.54,60782.72,20255.82,114005.97,,,,,,,,,
1/7/18 6:58 AM,17688,1,220288.26,271280.83,22793.80,396251.95,241227.85,60783.01,20255.91,114006.50,,,,,,,,,
1/7/18 7:58 AM,17689,0.5,220293.24,271287.73,22794.32,396262.07,241234.47,60784.43,20256.39,114009.10,,,,,,,,,
1/7/18 8:58 AM,17690,0,220298.91,271294.62,22794.84,396272.32,241240.42,60785.78,20256.85,114011.67,,,,,,,,,
1/7/18 9:58 AM,17691,0.5,220304.27,271302.17,22795.38,396282.43,241246.92,60787.24,20257.31,114014.32,,,,,,,,,
1/7/18 10:58 AM,17692,1,220309.73,271309.14,22795.93,396292.54,241253.19,60788.68,20257.78,114016.97,,,,,,,,,
1/7/18 11:58 AM,17693,2,220314.92,271316.45,22796.44,396302.28,241259.54,60790.11,20258.27,114019.63,,,,,,,,,
1/7/18 12:58 PM,17694,3,220320.62,271323.68,22796.95,396312.10,241266.22,60791.51,20258.72,114022.17,,,,,,,,,
1/7/18 1:58 PM,17695,4,220326.28,271330.46,22797.49,396321.64,241272.37,60792.96,20259.18,114024.81,,,,,,,,,
1/7/18 2:58 PM,17696,5,220331.90,271338.06,22798.03,396331.01,241278.56,60794.36,20259.66,114027.51,,,,,,,,,
1/7/18 3:58 PM,17697,5.75,220337.52,271344.95,22798.56,396340.78,241285.00,60795.74,20260.11,114030.17,,,,,,,,,
1/7/18 4:58 PM,17698,5.5,220342.89,271351.99,22799.10,396349.80,241291.74,60797.15,20260.58,114032.74,,,,,,,,,
1/7/18 5:58 PM,17699,5,220348.08,271358.64,22799.62,396359.85,241298.29,60798.51,20261.06,114035.35,,,,,,,,,
1/7/18 6:58 PM,17700,4.75,220353.09,271365.58,22800.15,396369.36,241304.75,60799.92,20261.52,114037.96,,,,,,,,,
1/7/18 7:58 PM,17701,4.5,220358.11,271372.73,22800.68,396378.96,241311.48,60801.37,20261.99,114040.58,,,,,,,,,
1/7/18 8:58 PM,17702,4,220359.13,271374.21,22800.79,396380.91,241312.68,60801.65,20262.09,114041.10,,,,,,,,,
1/7/18 9:58 PM,17703,3.5,220360.23,271375.53,22800.89,396382.83,241313.87,60801.93,20262.18,114041.61,,,,,,,,,
1/7/18 10:58 PM,17704,3,220361.34,271376.99,22801.00,396384.87,241315.14,60802.22,20262.27,114042.12,,,,,,,,,
1/7/18 11:58 PM,17705,2.75,220362.39,271378.36,22801.11,396386.86,241316.40,60802.51,20262.37,114042.65,,,,,,,,,
1/8/18 12:58 AM,17706,2.5,220368.03,271384.99,22801.65,396397.13,241323.15,60803.86,20262.83,114045.35,,,,,,,,,
1/8/18 1:58 AM,17707,2.25,220373.13,271392.23,22802.20,396406.58,241329.01,60805.31,20263.29,114048.09,,,,,,,,,
1/8/18 2:58 AM,17708,2,220378.44,271398.96,22802.70,396416.33,241334.87,60806.71,20263.76,114050.81,,,,,,,,,
1/8/18 3:58 AM,17709,1.75,220383.93,271406.58,22803.23,396425.75,241341.11,60808.17,20264.22,114053.42,,,,,,,,,
1/8/18 4:58 AM,17710,1.5,220389.13,271413.24,22803.76,396435.16,241346.96,60809.56,20264.70,114056.09,,,,,,,,,
1/8/18 5:58 AM,17711,1.25,220394.81,271420.81,22804.28,396444.87,241353.51,60810.98,20265.15,114058.65,,,,,,,,,
1/8/18 6:58 AM,17712,1,220400.53,271427.61,22804.79,396454.80,241359.58,60812.43,20265.64,114061.33,,,,,,,,,
1/8/18 7:58 AM,17713,0.5,220425.58,271463.04,22807.34,396503.70,241393.26,60819.38,20267.96,114074.35,,,,,,,,,
1/8/18 8:58 AM,17714,0,220451.98,271498.11,22809.97,396548.81,241422.90,60826.26,20270.21,114087.23,,,,,,,,,
1/8/18 9:58 AM,17715,0.5,220478.40,271532.72,22812.63,396596.63,241453.49,60833.50,20272.60,114100.95,,,,,,,,,
1/8/18 10:58 AM,17716,1,220506.11,271568.57,22815.35,396648.02,241485.94,60840.69,20274.95,114114.39,,,,,,,,,
1/8/18 11:58 AM,17717,2,220532.83,271604.10,22818.00,396697.90,241518.19,60847.60,20277.36,114127.26,,,,,,,,,
1/8/18 12:58 PM,17718,3,220559.97,271642.07,22820.72,396746.39,241548.42,60854.44,20279.80,114140.70,,,,,,,,,
1/8/18 1:58 PM,17719,4,220585.09,271679.62,22823.35,396797.10,241582.17,60861.53,20282.22,114153.48,,,,,,,,,
1/8/18 2:58 PM,17720,5,220609.88,271715.43,22825.93,396842.52,241613.78,60868.40,20284.62,114166.66,,,,,,,,,
1/8/18 3:58 PM,17721,5.75,220635.53,271748.55,22828.67,396891.28,241644.76,60875.15,20287.02,114179.57,,,,,,,,,
1/8/18 4:58 PM,17722,5.5,220664.13,271784.50,22831.36,396939.59,241676.75,60882.13,20289.30,114193.26,,,,,,,,,
1/8/18 5:58 PM,17723,5,220690.52,271821.88,22834.03,396986.33,241709.02,60888.95,20291.67,114205.92,,,,,,,,,
1/8/18 6:58 PM,17724,4.75,220718.23,271857.57,22836.66,397033.25,241742.37,60895.75,20294.07,114219.66,,,,,,,,,
1/8/18 7:58 PM,17725,4.5,220744.61,271894.28,22839.23,397084.27,241774.20,60902.64,20296.48,114232.92,,,,,,,,,
1/8/18 8:58 PM,17726,4,220750.04,271901.73,22839.76,397094.34,241780.61,60904.07,20296.95,114235.57,,,,,,,,,
1/8/18 9:58 PM,17727,3.5,220755.00,271909.28,22840.31,397103.80,241786.88,60905.48,20297.42,114238.14,,,,,,,,,
1/8/18 10:58 PM,17728,3,220759.96,271916.59,22840.83,397113.22,241792.84,60906.93,20297.91,114240.78,,,,,,,,,
1/8/18 11:58 PM,17729,2.75,220765.35,271923.66,22841.36,397122.76,241799.47,60908.32,20298.36,114243.40,,,,,,,,,
1/9/18 12:58 AM,17730,2.5,220770.41,271930.94,22841.89,397132.73,241805.35,60909.71,20298.82,114246.15,,,,,,,,,
1/9/18 1:58 AM,17731,2.25,220775.49,271938.55,22842.42,397142.17,241811.42,60911.12,20299.30,114248.69,,,,,,,,,
1/9/18 2:58 AM,17732,2,220780.51,271946.13,22842.96,397152.15,241818.12,60912.48,20299.75,114251.42,,,,,,,,,
1/9/18 3:58 AM,17733,1.75,220786.21,271952.98,22843.47,397161.35,241824.90,60913.92,20300.21,114254.10,,,,,,,,,
1/9/18 4:58 AM,17734,1.5,220791.38,271960.34,22843.98,397170.88,241831.59,60915.32,20300.68,114256.66,,,,,,,,,
1/9/18 5:58 AM,17735,1.25,220797.07,271967.53,22844.53,397181.15,241838.23,60916.75,20301.15,114259.21,,,,,,,,,
1/9/18 6:58 AM,17736,1,220802.24,271974.27,22845.05,397190.48,241844.22,60918.20,20301.61,114261.82,,,,,,,,,
1/9/18 7:58 AM,17737,0.5,220829.63,272007.74,22847.72,397238.12,241873.79,60925.06,20303.86,114275.43,,,,,,,,,
1/9/18 8:58 AM,17738,0,220854.44,272045.55,22850.33,397283.71,241906.36,60932.17,20306.22,114289.06,,,,,,,,,
1/9/18 9:58 AM,17739,0.5,220879.74,272078.66,22853.02,397330.11,241937.38,60939.42,20308.50,114302.71,,,,,,,,,
1/9/18 10:58 AM,17740,1,220906.64,272112.82,22855.57,397376.76,241966.70,60946.52,20310.75,114315.91,,,,,,,,,
1/9/18 11:58 AM,17741,2,220934.93,272148.87,22858.24,397422.55,241997.84,60953.30,20313.17,114328.74,,,,,,,,,
1/9/18 12:58 PM,17742,3,220962.88,272185.90,22860.85,397472.16,242028.88,60960.21,20315.52,114341.59,,,,,,,,,
1/9/18 1:58 PM,17743,4,220987.77,272223.70,22863.42,397517.16,242062.52,60967.16,20317.86,114354.96,,,,,,,,,
1/9/18 2:58 PM,17744,5,221013.40,272258.07,22866.06,397562.81,242093.16,60974.12,20320.11,114368.47,,,,,,,,,
1/9/18 3:58 PM,17745,5.75,221040.50,272291.15,22868.63,397613.24,242122.62,60981.18,20322.39,114381.93,,,,,,,,,
1/9/18 4:58 PM,17746,5.5,221068.66,272324.35,22871.30,397664.18,242152.69,60987.97,20324.75,114395.40,,,,,,,,,
1/9/18 5:58 PM,17747,5,221094.84,272359.41,22873.95,397714.08,242184.69,60995.00,20327.06,114408.49,,,,,,,,,
1/9/18 6:58 PM,17748,4.75,221122.46,272397.18,22876.69,397765.04,242217.94,61001.89,20329.31,114421.23,,,,,,,,,
1/9/18 7:58 PM,17749,4.5,221148.77,272432.52,22879.35,397814.38,242251.74,61008.99,20331.63,114434.71,,,,,,,,,
1/9/18 8:58 PM,17750,4,221154.24,272440.11,22879.87,397824.10,242257.64,61010.36,20332.09,114437.29,,,,,,,,,
1/9/18 9:58 PM,17751,3.5,221159.79,272447.72,22880.38,397834.20,242264.25,61011.76,20332.57,114440.02,,,,,,,,,
1/9/18 10:58 PM,17752,3,221164.91,272454.53,22880.89,397843.93,242270.90,61013.19,20333.04,114442.62,,,,,,,,,
1/9/18 11:58 PM,17753,2.75,221170.02,272461.50,22881.43,397854.19,242277.22,61014.59,20333.50,114445.35,,,,,,,,,
1/10/18 12:58 AM,17754,2.5,221175.06,272468.34,22881.98,397863.49,242283.76,61015.97,20333.99,114448.05,,,,,,,,,
1/10/18 1:58 AM,17755,2.25,221180.30,272475.78,22882.52,397872.88,242290.54,61017.39,20334.44,114450.72,,,,,,,,,
1/10/18 2:58 AM,17756,2,221185.73,272482.80,22883.05,397883.05,242296.90,61018.80,20334.91,114453.33,,,,,,,,,
1/10/18 3:58 AM,17757,1.75,221191.32,272489.52,22883.58,397892.09,242302.76,61020.20,20335.39,114455.93,,,,,,,,,
1/10/18 4:58 AM,17758,1.5,221196.86,272496.36,22884.09,397901.53,242309.23,61021.56,20335.88,114458.52,,,,,,,,,
1/10/18 5:58 AM,17759,1.25,221202.20,272503.02,22884.62,397911.34,242315.68,61022.93,20336.34,114461.14,,,,,,,,,
1/10/18 6:58 AM,17760,1,221207.46,272509.95,22885.14,397921.15,242322.37,61024.36,20336.81,114463.68,,,,,,,,,
1/10/18 7:58 AM,17761,0.5,221235.42,272545.38,22887.73,397972.27,242352.69,61031.37,20339.18,114476.73,,,,,,,,,
1/10/18 8:58 AM,17762,0,221263.05,272582.41,22890.44,398017.91,242385.60,61038.33,20341.57,114489.84,,,,,,,,,
1/10/18 9:58 AM,17763,0.5,221290.43,272615.63,22892.99,398063.58,242414.93,61045.20,20343.91,114503.47,,,,,,,,,
1/10/18 10:58 AM,17764,1,221315.58,272651.95,22895.55,398108.80,242445.11,61052.13,20346.16,114516.13,,,,,,,,,
1/10/18 11:58 AM,17765,2,221341.09,272684.97,22898.09,398160.03,242476.93,61059.12,20348.42,114529.52,,,,,,,,,
1/10/18 12:58 PM,17766,3,221368.38,272722.27,22900.75,398207.23,242506.49,61066.30,20350.74,114543.10,,,,,,,,,
1/10/18 1:58 PM,17767,4,221394.78,272758.62,22903.40,398252.33,242538.09,61073.58,20353.14,114555.92,,,,,,,,,
1/10/18 2:58 PM,17768,5,221420.08,272795.30,22906.02,398300.03,242570.04,61080.76,20355.50,114569.31,,,,,,,,,
1/10/18 3:58 PM,17769,5.75,221445.95,272829.41,22908.76,398347.67,242600.86,61087.86,20357.92,114582.43,,,,,,,,,
1/10/18 4:58 PM,17770,5.5,221474.15,272866.94,22911.38,398393.37,242632.71,61094.70,20360.27,114595.79,,,,,,,,,
1/10/18 5:58 PM,17771,5,221499.77,272902.71,22913.93,398443.75,242662.70,61102.01,20362.70,114608.86,,,,,,,,,
1/10/18 6:58 PM,17772,4.75,221527.75,272938.24,22916.47,398490.42,242695.29,61109.29,20364.96,114622.54,,,,,,,,,
1/10/18 7:58 PM,17773,4.5,221556.15,272971.85,22919.19,398541.90,242725.24,61116.07,20367.27,114635.39,,,,,,,,,
1/10/18 8:58 PM,17774,4,221561.64,272978.50,22919.72,398551.89,242731.34,61117.42,20367.76,114637.93,,,,,,,,,
1/10/18 9:58 PM,17775,3.5,221567.36,272985.46,22920.24,398561.20,242737.72,61118.80,20368.24,114640.64,,,,,,,,,
1/10/18 10:58 PM,17776,3,221572.99,272992.17,22920.77,398571.36,242743.67,61120.19,20368.70,114643.26,,,,,,,,,
1/10/18 11:58 PM,17777,2.75,221578.28,272999.40,22921.31,398580.71,242749.83,61121.61,20369.17,114645.84,,,,,,,,,
1/11/18 12:58 AM,17778,2.5,221583.49,273006.97,22921.85,398590.24,242756.48,61123.07,20369.63,114648.41,,,,,,,,,
1/11/18 1:58 AM,17779,2.25,221588.80,273014.17,22922.36,398600.45,242762.59,61124.43,20370.10,114651.13,,,,,,,,,
1/11/18 2:58 AM,17780,2,221593.90,273021.53,22922.88,398610.03,242769.35,61125.83,20370.57,114653.73,,,,,,,,,
1/11/18 3:58 AM,17781,1.75,221599.39,273028.96,22923.41,398619.19,242775.95,61127.22,20371.06,114656.38,,,,,,,,,
1/11/18 4:58 AM,17782,1.5,221604.37,273036.17,22923.95,398628.75,242782.59,61128.61,20371.54,114659.07,,,,,,,,,
1/11/18 5:58 AM,17783,1.25,221609.92,273042.99,22924.46,398638.03,242788.48,61130.02,20372.01,114661.79,,,,,,,,,
1/11/18 6:58 AM,17784,1,221615.51,273050.47,22924.99,398647.89,242794.65,61131.43,20372.49,114664.37,,,,,,,,,
1/11/18 7:58 AM,17785,0.5,221640.59,273088.13,22927.60,398698.16,242824.74,61138.69,20374.82,114677.09,,,,,,,,,
1/11/18 8:58 AM,17786,0,221666.79,273125.02,22930.26,398747.93,242854.92,61145.49,20377.13,114690.81,,,,,,,,,
1/11/18 9:58 AM,17787,0.5,221694.77,273158.61,22932.97,398797.88,242887.50,61152.38,20379.44,114703.87,,,,,,,,,
1/11/18 10:58 AM,17788,1,221722.44,273196.72,22935.69,398847.30,242919.77,61159.29,20381.84,114717.53,,,,,,,,,
1/11/18 11:58 AM,17789,2,221750.14,273231.94,22938.32,398894.40,242950.43,61166.46,20384.17,114730.76,,,,,,,,,
1/11/18 12:58 PM,17790,3,221775.23,273268.95,22940.87,398943.91,242979.74,61173.47,20386.58,114744.23,,,,,,,,,
1/11/18 1:58 PM,17791,4,221800.13,273301.96,22943.55,398995.30,243010.58,61180.77,20388.95,114757.83,,,,,,,,,
1/11/18 2:58 PM,17792,5,221825.12,273336.27,22946.29,399040.75,243040.29,61187.66,20391.20,114770.93,,,,,,,,,
1/11/18 3:58 PM,17793,5.75,221852.72,273371.66,22949.02,399091.77,243072.51,61194.66,20393.49,114783.84,,,,,,,,,
1/11/18 4:58 PM,17794,5.5,221880.81,273407.13,22951.61,399139.76,243105.92,61201.58,20395.88,114797.54,,,,,,,,,
1/11/18 5:58 PM,17795,5,221906.15,273445.00,22954.23,399189.54,243135.68,61208.79,20398.28,114811.23,,,,,,,,,
1/11/18 6:58 PM,17796,4.75,221931.95,273479.48,22956.79,399234.47,243167.44,61216.05,20400.67,114824.45,,,,,,,,,
1/11/18 7:58 PM,17797,4.5,221958.83,273515.68,22959.38,399283.41,243199.51,61223.34,20402.94,114837.26,,,,,,,,,
1/11/18 8:58 PM,17798,4,221963.94,273522.50,22959.89,399293.05,243205.67,61224.78,20403.40,114839.97,,,,,,,,,
1/11/18 9:58 PM,17799,3.5,221969.29,273529.50,22960.43,399302.54,243211.56,61226.25,20403.87,114842.58,,,,,,,,,
1/11/18 10:58 PM,17800,3,221974.76,273536.44,22960.95,399312.46,243217.86,61227.71,20404.34,114845.30,,,,,,,,,
1/11/18 11:58 PM,17801,2.75,221979.74,273543.86,22961.49,399321.63,243224.25,61229.15,20404.82,114847.97,,,,,,,,,
1/12/18 12:58 AM,17802,2.5,221985.13,273550.93,22962.01,399331.30,243230.51,61230.58,20405.27,114850.66,,,,,,,,,
1/12/18 1:58 AM,17803,2.25,221990.63,273558.21,22962.54,399340.30,243236.39,61231.93,20405.75,114853.30,,,,,,,,,
1/12/18 2:58 AM,17804,2,221995.81,273565.55,22963.09,399349.66,243242.56,61233.35,20406.22,114855.98,,,,,,,,,
1/12/18 3:58 AM,17805,1.75,222001.25,273572.31,22963.63,399359.97,243249.15,61234.81,20406.71,114858.55,,,,,,,,,
1/12/18 4:58 AM,17806,1.5,222006.67,273579.31,22964.17,399370.11,243255.25,61236.24,20407.17,114861.10,,,,,,,,,
1/12/18 5:58 AM,17807,1.25,222012.15,273586.74,22964.72,399380.35,243261.11,61237.68,20407.63,114863.78,,,,,,,,,
1/12/18 6:58 AM,17808,1,222017.51,273593.88,22965.25,399390.32,243267.74,61239.10,20408.09,114866.45,,,,,,,,,
1/12/18 7:58 AM,17809,0.5,222043.49,273627.61,22967.79,399434.96,243299.53,61246.15,20410.48,114879.89,,,,,,,,,
1/12/18 8:58 AM,17810,0,222072.12,273664.68,22970.48,399483.33,243331.23,61253.25,20412.82,114892.81,,,,,,,,,
1/12/18 9:58 AM,17811,0.5,222097.76,273699.68,22973.03,399530.75,243362.74,61260.34,20415.19,114905.77,,,,,,,,,
1/12/18 10:58 AM,17812,1,222125.68,273737.46,22975.66,399575.92,243393.84,61267.16,20417.47,114919.23,,,,,,,,,
1/12/18 11:58 AM,17813,2,222152.39,273773.83,22978.37,399622.95,243424.09,61274.09,20419.79,114932.32,,,,,,,,,
1/12/18 12:58 PM,17814,3,222180.09,273807.37,22981.02,399674.15,243457.75,61281.17,20422.17,114945.80,,,,,,,,,
1/12/18 1:58 PM,17815,4,222205.09,273841.07,22983.76,399720.97,243491.16,61288.18,20424.56,114958.60,,,,,,,,,
1/12/18 2:58 PM,17816,5,222233.35,273876.98,22986.31,399768.71,243522.62,61295.34,20426.84,114971.84,,,,,,,,,
1/12/18 3:58 PM,17817,5.75,222260.96,273911.33,22988.93,399818.67,243555.76,61302.26,20429.19,114985.39,,,,,,,,,
1/12/18 4:58 PM,17818,5.5,222287.12,273948.49,22991.52,399864.58,243588.41,61309.13,20431.59,114998.86,,,,,,,,,
1/12/18 5:58 PM,17819,5,222312.32,273986.55,22994.20,399915.06,243621.99,61316.44,20434.00,115011.58,,,,,,,,,
1/12/18 6:58 PM,17820,4.75,222339.71,274019.67,22996.80,399962.68,243653.07,61323.77,20436.26,115025.02,,,,,,,,,
1/12/18 7:58 PM,17821,4.5,222366.48,274055.13,22999.34,400009.61,243684.95,61331.07,20438.53,115037.92,,,,,,,,,
1/12/18 8:58 PM,17822,4,222371.72,274062.70,22999.88,400019.74,243691.06,61332.51,20439.02,115040.64,,,,,,,,,
1/12/18 9:58 PM,17823,3.5,222376.78,274069.58,23000.39,400029.18,243697.40,61333.88,20439.49,115043.22,,,,,,,,,
1/12/18 10:58 PM,17824,3,222382.08,274077.19,23000.93,400039.04,243703.98,61335.25,20439.94,115045.81,,,,,,,,,
1/12/18 11:58 PM,17825,2.75,222387.72,274083.92,23001.46,400048.83,243709.91,61336.62,20440.43,115048.39,,,,,,,,,
1/13/18 12:58 AM,17826,2.5,222388.77,274085.37,23001.56,400050.71,243711.21,61336.91,20440.52,115048.94,,,,,,,,,
1/13/18 1:58 AM,17827,2.25,222389.87,274086.84,23001.66,400052.62,243712.56,61337.19,20440.61,115049.49,,,,,,,,,
1/13/18 2:58 AM,17828,2,222390.89,274088.18,23001.77,400054.47,243713.77,61337.47,20440.70,115050.01,,,,,,,,,
1/13/18 3:58 AM,17829,1.75,222391.99,274089.50,23001.88,400056.28,243715.06,61337.75,20440.80,115050.56,,,,,,,,,
1/13/18 4:58 AM,17830,1.5,222393.10,274091.01,23001.98,400058.06,243716.31,61338.03,20440.90,115051.08,,,,,,,,,
1/13/18 5:58 AM,17831,1.25,222394.09,274092.46,23002.09,400060.04,243717.55,61338.33,20440.99,115051.62,,,,,,,,,
1/13/18 6:58 AM,17832,1,222395.11,274093.87,23002.19,400062.01,243718.84,61338.60,20441.09,115052.13,,,,,,,,,
1/13/18 7:58 AM,17833,0.5,222400.75,274101.36,23002.72,400071.47,243725.10,61339.97,20441.57,115054.74,,,,,,,,,
1/13/18 8:58 AM,17834,0,222405.81,274108.99,23003.24,400081.66,243731.69,61341.33,20442.05,115057.41,,,,,,,,,
1/13/18 9:58 AM,17835,0.5,222411.11,274116.53,23003.75,400090.86,243738.06,61342.71,20442.51,115060.14,,,,,,,,,
1/13/18 10:58 AM,17836,1,222416.63,274123.47,23004.30,400100.62,243744.50,61344.15,20443.00,115062.80,,,,,,,,,
1/13/18 11:58 AM,17837,2,222421.75,274130.42,23004.83,400110.23,243750.56,61345.60,20443.48,115065.50,,,,,,,,,
1/13/18 12:58 PM,17838,3,222427.01,274137.26,23005.37,400119.59,243756.49,61346.99,20443.95,115068.06,,,,,,,,,
1/13/18 1:58 PM,17839,4,222432.56,274144.33,23005.91,400128.96,243762.57,61348.34,20444.42,115070.77,,,,,,,,,
1/13/18 2:58 PM,17840,5,222437.95,274151.33,23006.44,400138.32,243768.91,61349.81,20444.89,115073.34,,,,,,,,,
1/13/18 3:58 PM,17841,5.75,222443.51,274158.45,23006.99,400147.81,243775.45,61351.23,20445.34,115075.99,,,,,,,,,
1/13/18 4:58 PM,17842,5.5,222448.84,274165.39,23007.52,400157.27,243782.08,61352.66,20445.82,115078.64,,,,,,,,,
1/13/18 5:58 PM,17843,5,222454.40,274172.97,23008.04,400166.78,243788.53,61354.10,20446.29,115081.22,,,,,,,,,
1/13/18 6:58 PM,17844,4.75,222460.00,274180.01,23008.57,400176.38,243795.12,61355.52,20446.75,115083.93,,,,,,,,,
1/13/18 7:58 PM,17845,4.5,222465.47,274186.87,23009.09,400185.61,243801.41,61356.92,20447.23,115086.50,,,,,,,,,
1/13/18 8:58 PM,17846,4,222466.46,274188.39,23009.20,400187.47,243802.76,61357.20,20447.32,115087.03,,,,,,,,,
1/13/18 9:58 PM,17847,3.5,222467.57,274189.91,23009.31,400189.26,243803.97,61357.48,20447.42,115087.57,,,,,,,,,
1/13/18 10:58 PM,17848,3,222468.69,274191.27,23009.41,400191.07,243805.22,61357.77,20447.52,115088.10,,,,,,,,,
1/13/18 11:58 PM,17849,2.75,222469.73,274192.60,23009.51,400193.08,243806.41,61358.06,20447.61,115088.61,,,,,,,,,
1/14/18 12:58 AM,17850,2.5,222470.83,274193.99,23009.62,400195.03,243807.67,61358.34,20447.70,115089.15,,,,,,,,,
1/14/18 1:58 AM,17851,2.25,222471.86,274195.50,23009.72,400196.83,243808.94,61358.63,20447.80,115089.67,,,,,,,,,
